"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Press (Machine)",,"Da pra comecar com 82,5",0,"normal",75,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Press (Machine)",,"Da pra comecar com 82,5",1,"failure",78.75,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Fly (Machine)",,"Banco no 3
Drop pra 45",0,"failure",75,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Fly (Machine)",,"Banco no 3
Drop pra 45",1,"failure",75,11,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Fly (Machine)",,"Banco no 3
Drop pra 45",2,"failure",75,9,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Chest Fly (Machine)",,"Banco no 3
Drop pra 45",3,"dropset",75,9,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Rope Pushdown",,"",0,"normal",28.75,14,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Rope Pushdown",,"",1,"normal",32.5,11,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Rope Pushdown",,"",2,"normal",32.5,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Extension (Cable)",,"Com barta W
Altura 9",0,"normal",25,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Extension (Cable)",,"Com barta W
Altura 9",1,"normal",25,11,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Triceps Extension (Cable)",,"Com barta W
Altura 9",2,"normal",25,11,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Standing Calf Raise (Machine)",,"20 — 20 reps
40 — 15 reps
60 — carga trabalho",0,"normal",60,13,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Standing Calf Raise (Machine)",,"20 — 20 reps
40 — 15 reps
60 — carga trabalho",1,"normal",60,13,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Standing Calf Raise (Machine)",,"20 — 20 reps
40 — 15 reps
60 — carga trabalho",2,"normal",60,12,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Standing Calf Raise (Machine)",,"20 — 20 reps
40 — 15 reps
60 — carga trabalho",3,"normal",40,20,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Standing Calf Raise (Machine)",,"20 — 20 reps
40 — 15 reps
60 — carga trabalho",4,"normal",20,25,,,
"Peito + Triceps + Panturilha - Treino 1","5 Apr 2024, 10:50","5 Apr 2024, 12:20","","Treadmill",,"",0,"normal",,,,900,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Squat (Smith Machine)",,"Alongamento 
1 sem peso - 25 rep
1 com 10 cada lado - 15 rep
1 com 20 cada lado - 12 rep
1 com 30 cada lado - 12 rep
40 cada lado carga de trabalho",0,"normal",80,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Squat (Smith Machine)",,"Alongamento 
1 sem peso - 25 rep
1 com 10 cada lado - 15 rep
1 com 20 cada lado - 12 rep
1 com 30 cada lado - 12 rep
40 cada lado carga de trabalho",1,"normal",80,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Squat (Smith Machine)",,"Alongamento 
1 sem peso - 25 rep
1 com 10 cada lado - 15 rep
1 com 20 cada lado - 12 rep
1 com 30 cada lado - 12 rep
40 cada lado carga de trabalho",2,"normal",80,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Squat (Smith Machine)",,"Alongamento 
1 sem peso - 25 rep
1 com 10 cada lado - 15 rep
1 com 20 cada lado - 12 rep
1 com 30 cada lado - 12 rep
40 cada lado carga de trabalho",3,"failure",80,8,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Press Horizontal (Machine)",,"1 mes eu zero essa maquina aqui",0,"normal",105,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Press Horizontal (Machine)",,"1 mes eu zero essa maquina aqui",1,"normal",112.5,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Press Horizontal (Machine)",,"1 mes eu zero essa maquina aqui",2,"normal",115.75,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Press Horizontal (Machine)",,"1 mes eu zero essa maquina aqui",3,"normal",120,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Extension (Machine)",,"",0,"normal",75,11,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Extension (Machine)",,"",1,"normal",75,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Extension (Machine)",,"",2,"normal",75,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Leg Extension (Machine)",,"",3,"dropset",75,8,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Seated Leg Curl (Machine)",,"",0,"normal",82.5,13,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Seated Leg Curl (Machine)",,"",1,"normal",86.25,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Seated Leg Curl (Machine)",,"",2,"normal",90,9,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Seated Leg Curl (Machine)",,"",3,"failure",90,8,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Thrust (Machine)",,"",0,"normal",50,9,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Thrust (Machine)",,"",1,"normal",50,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Thrust (Machine)",,"",2,"normal",50,8,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Thrust (Machine)",,"",3,"failure",40,9,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Adduction (Machine)",,"30kg - 25 reps
37,5 - 15 reps",0,"normal",45,12,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Adduction (Machine)",,"30kg - 25 reps
37,5 - 15 reps",1,"normal",45,11,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Adduction (Machine)",,"30kg - 25 reps
37,5 - 15 reps",2,"normal",45,10,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Hip Adduction (Machine)",,"30kg - 25 reps
37,5 - 15 reps",3,"failure",48.75,7,,,
"Perna Completo - Treino 8","3 Apr 2024, 10:29","3 Apr 2024, 12:21","Bgl é loco tiw","Treadmill",,"",0,"normal",,,,900,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Lat Pulldown (Machine)",,"",0,"normal",70.25,14,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Lat Pulldown (Machine)",,"",1,"normal",75,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Lat Pulldown (Machine)",,"",2,"normal",75,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Lat Pulldown (Machine)",,"",3,"normal",75,9,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Pull Up",,"",0,"normal",,9,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Pull Up",,"",1,"normal",,8,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Pull Up",,"",2,"normal",,7,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Pull Up",,"",3,"normal",,6,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Iso-Lateral Low Row",,"1 com 35
Resto com strap",0,"normal",40,12,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Iso-Lateral Low Row",,"1 com 35
Resto com strap",1,"normal",42.5,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Iso-Lateral Low Row",,"1 com 35
Resto com strap",2,"normal",42.5,13,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Iso-Lateral Low Row",,"1 com 35
Resto com strap",3,"normal",45,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Cable Row - V Grip (Cable)",,"3 com estrap",0,"normal",67.5,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Cable Row - V Grip (Cable)",,"3 com estrap",1,"normal",67.5,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Cable Row - V Grip (Cable)",,"3 com estrap",2,"normal",70.25,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Cable Row - V Grip (Cable)",,"3 com estrap",3,"normal",70.25,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Bicep Curl (Dumbbell)",,"",0,"normal",15,13,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Bicep Curl (Dumbbell)",,"",1,"normal",15,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Bicep Curl (Dumbbell)",,"",2,"normal",15,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Preacher Curl (Machine)",,"",0,"normal",52.5,12,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Preacher Curl (Machine)",,"",1,"normal",52.5,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Preacher Curl (Machine)",,"",2,"normal",52.5,9,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",0,"normal",,15,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",1,"normal",,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",2,"normal",,11,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",3,"normal",,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",4,"normal",,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",5,"normal",,10,,,
"Costas + Biceps + Lombar - Treino 2","2 Apr 2024, 10:51","2 Apr 2024, 12:17","Treino 7","Back Extension (Hyperextension)",,"",6,"normal",,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Incline Bench Press (Dumbbell)",,"17,5 — 20 reps
22,5 — 21 reps
27,5 - 12 reps",0,"normal",32.5,14,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Incline Bench Press (Dumbbell)",,"17,5 — 20 reps
22,5 — 21 reps
27,5 - 12 reps",1,"normal",32.5,13,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Incline Bench Press (Dumbbell)",,"17,5 — 20 reps
22,5 — 21 reps
27,5 - 12 reps",2,"normal",35,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Incline Bench Press (Dumbbell)",,"17,5 — 20 reps
22,5 — 21 reps
27,5 - 12 reps",3,"normal",35,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Press (Machine)",,"",0,"normal",75,11,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Press (Machine)",,"",1,"normal",75,10,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Fly (Machine)",,"",0,"normal",75,11,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Fly (Machine)",,"",1,"normal",75,10,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Fly (Machine)",,"",2,"normal",75,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Chest Fly (Machine)",,"",3,"normal",75,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Rope Pushdown",,"",0,"normal",28.75,13,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Rope Pushdown",,"",1,"normal",28.75,12,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Rope Pushdown",,"",2,"normal",28.75,11,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Extension (Cable)",,"",0,"normal",21.25,12,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Extension (Cable)",,"",1,"normal",21.25,12,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Triceps Extension (Cable)",,"",2,"normal",25,9,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Standing Calf Raise (Machine)",,"",0,"normal",60,12,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Standing Calf Raise (Machine)",,"",1,"normal",60,12,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Standing Calf Raise (Machine)",,"",2,"normal",60,11,,,
"Peito + Triceps + Panturilha - Treino 1","1 Apr 2024, 10:45","1 Apr 2024, 11:53","","Standing Calf Raise (Machine)",,"",3,"normal",70,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Machine)",,"",0,"normal",70.25,12,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Machine)",,"",1,"normal",75,9,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Machine)",,"",2,"normal",75,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Machine)",,"",3,"normal",75,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Cable)",,"",0,"normal",75,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Lat Pulldown (Cable)",,"",1,"normal",75,9,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",67.5,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",67.5,11,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",67.5,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",70.25,9,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Hammer Curl (Cable)",,"",0,"normal",25,12,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Hammer Curl (Cable)",,"",1,"normal",28.75,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Hammer Curl (Cable)",,"",2,"normal",28.75,9,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Hyperextension)",,"",0,"normal",,15,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Hyperextension)",,"",1,"normal",,15,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Hyperextension)",,"",2,"normal",,14,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Hyperextension)",,"",3,"normal",,14,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Knee Raise Parallel Bars",,"",0,"normal",,15,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Knee Raise Parallel Bars",,"",1,"normal",,12,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Knee Raise Parallel Bars",,"",2,"normal",,11,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Knee Raise Parallel Bars",,"",3,"normal",,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Machine)",,"",0,"normal",70,12,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Machine)",,"",1,"normal",70,12,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Machine)",,"",2,"normal",70,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Back Extension (Machine)",,"",3,"normal",70,10,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Crunch (Machine)",,"",0,"normal",9,16,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Crunch (Machine)",,"",1,"normal",9,14,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Crunch (Machine)",,"",2,"normal",9,15,,,
"(S1) - Costas + Biceps + Lombar - Treino 2","30 Mar 2024, 10:12","30 Mar 2024, 11:52","","Crunch (Machine)",,"",3,"normal",9,15,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Incline Bench Press (Dumbbell)",,"",0,"normal",32.5,13,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Incline Bench Press (Dumbbell)",,"",1,"normal",32.5,12,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Incline Bench Press (Dumbbell)",,"",2,"normal",35,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Incline Bench Press (Dumbbell)",,"",3,"normal",32.5,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Press (Machine)",,"",0,"normal",75,10,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Press (Machine)",,"",1,"normal",75,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Press (Machine)",,"",2,"normal",75,10,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Fly (Machine)",,"",0,"normal",75,11,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Fly (Machine)",,"",1,"normal",75,10,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Fly (Machine)",,"",2,"normal",75,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Chest Fly (Machine)",,"",3,"normal",75,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Triceps Rope Pushdown",,"",0,"normal",28.75,12,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Triceps Rope Pushdown",,"",1,"normal",28.75,11,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Triceps Rope Pushdown",,"",2,"normal",28.75,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Triceps Rope Pushdown",,"",3,"normal",28.75,9,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12.5,12,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12.5,11,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Standing Calf Raise (Machine)",,"",0,"normal",50,14,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Standing Calf Raise (Machine)",,"",1,"normal",60,12,,,
"(S1 ) Peito + Triceps Treino 1","29 Mar 2024, 10:59","29 Mar 2024, 12:04","Treino 5","Standing Calf Raise (Machine)",,"",2,"normal",60,11,,,
